rxcui,name,tty
858838,hydrocodone bitartrate 7.5 MG / ibuprofen 200 MG Oral Tablet [Vicoprofen],SBD
1491722,hydrocortisone 0.01 MG/MG Rectal Ointment [Hemorrodil Plus],SBD
2728413,hydrocortisone 0.01 MG/MG Topical Gel [Alocane Anti-Itch],SBD
795067,hydrocortisone 0.01 MG/MG Topical Gel [Corticool],SBD
846161,hydrocortisone 0.01 MG/MG Topical Gel [Cortizone],SBD
404284,hydrocortisone 0.01 MG/MG Topical Gel [Instacort],SBD
2462510,hydrocortisone 0.01 MG/MG Topical Ointment [Aquaphor Itch Relief],SBD
604515,hydrocortisone 0.01 MG/MG Topical Ointment [Cortaid],SBD
206314,hydrocortisone 0.01 MG/MG Topical Ointment [Cortizone],SBD
1191414,hydrocortisone 0.02 MG/MG / iodoquinol 0.01 MG/MG Topical Gel [Alcortin],SBD
2399650,hydrocortisone 0.5 MG Oral Granules [Alkindi],SBD
2399654,hydrocortisone 1 MG Oral Granules [Alkindi],SBD
2716556,hydrocortisone 1 MG/ML Oral Solution [Khindivi],SBD
102250,hydrocortisone 1.67 MG/ML Enema [Cortenema],SBD
208712,hydrocortisone 10 MG Oral Tablet [Cortef],SBD
351706,hydrocortisone 10 MG/ML / iodoquinol 10 MG/ML Topical Cream [Dermazene],SBD
2639748,hydrocortisone 10 MG/ML / ketoconazole 1.5 MG/ML Otic Solution [Malacetic],SBD
206511,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Otic Solution [Cortisporin],SBD
763095,hydrocortisone 10 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Otic Suspension [Oticin HC],SBD
260312,hydrocortisone 10 MG/ML Rectal Cream [Recort Plus],SBD
206347,hydrocortisone 10 MG/ML Topical Cream [Ala-Cort],SBD
351349,hydrocortisone 10 MG/ML Topical Cream [Caldecort],SBD
206349,hydrocortisone 10 MG/ML Topical Cream [Cortaid],SBD
206352,hydrocortisone 10 MG/ML Topical Cream [Cortizone],SBD
206354,hydrocortisone 10 MG/ML Topical Cream [Dermacort],SBD
404044,hydrocortisone 10 MG/ML Topical Cream [Dermtex HC],SBD
707793,hydrocortisone 10 MG/ML Topical Cream [Gynecort],SBD
1314932,hydrocortisone 10 MG/ML Topical Cream [Kera-HC],SBD
543492,hydrocortisone 10 MG/ML Topical Cream [Procto-Pak],SBD
1865144,hydrocortisone 10 MG/ML Topical Cream [Proctocort],SBD
1043063,hydrocortisone 10 MG/ML Topical Lotion [Aquanil HC],SBD
1043074,hydrocortisone 10 MG/ML Topical Lotion [Beta-HC],SBD
1039279,hydrocortisone 10 MG/ML Topical Lotion [Cortizone],SBD
1039281,hydrocortisone 10 MG/ML Topical Solution [Cortizone],SBD
206331,hydrocortisone 10 MG/ML Topical Solution [Sarnol-HC],SBD
1039273,hydrocortisone 10 MG/ML Topical Solution [Scalpicin Itch Relief],SBD
702503,hydrocortisone 10 MG/ML Topical Spray [Cortaid],SBD
212567,hydrocortisone 10 MG/ML Topical Spray [Cortizone],SBD
404285,hydrocortisone 10 MG/ML Topical Spray [Dermtex HC],SBD
1494035,hydrocortisone 10 MG/ML Vaginal Cream [Monistat Itch Relief],SBD
105398,hydrocortisone 100 MG Injection [Solu-Cortef],SBD
1738589,hydrocortisone 1000 MG Injection [Solu-Cortef],SBD
2399658,hydrocortisone 2 MG Oral Granules [Alkindi],SBD
208816,hydrocortisone 20 MG Oral Tablet [Cortef],SBD
884077,hydrocortisone 20 MG/ML Topical Lotion [Ala-Scalp],SBD
827346,hydrocortisone 20 MG/ML Topical Lotion [Nucort],SBD
830761,hydrocortisone 20 MG/ML Topical Lotion [Scalacort],SBD
759717,hydrocortisone 25 MG/ML Rectal Cream [Procto-Kit],SBD
1729511,hydrocortisone 25 MG/ML Topical Cream [Ala-Cort],SBD
1659445,hydrocortisone 25 MG/ML Topical Cream [Anusol HC],SBD
1790684,hydrocortisone 25 MG/ML Topical Cream [Procto-Med],SBD
1540356,hydrocortisone 25 MG/ML Topical Cream [Proctosol],SBD
1440936,hydrocortisone 25 MG/ML Topical Cream [Proctozone HC],SBD
206336,hydrocortisone 25 MG/ML Topical Solution [Texacort],SBD
1738592,hydrocortisone 250 MG Injection [Solu-Cortef],SBD
2399661,hydrocortisone 5 MG Oral Granules [Alkindi],SBD
208680,hydrocortisone 5 MG Oral Tablet [Cortef],SBD
211591,hydrocortisone 5 MG/ML Topical Cream [Cortaid],SBD
1738596,hydrocortisone 500 MG Injection [Solu-Cortef],SBD
1234322,hydrocortisone acetate 0.01 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Pramosone],SBD
1293729,hydrocortisone acetate 0.02 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Gel [Novacort],SBD
1234338,hydrocortisone acetate 0.025 MG/MG / pramoxine hydrochloride 0.01 MG/MG Topical Ointment [Pramosone],SBD
1360954,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Analpram HC],SBD
828364,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Foam [Proctofoam-HC],SBD
1234519,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone],SBD
904783,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Foam [Epifoam],SBD
1234396,hydrocortisone acetate 10 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone],SBD
1360949,hydrocortisone acetate 10 MG/ML Topical Cream [U-Cort],SBD
1039353,hydrocortisone acetate 10 MG/ML Vaginal Cream [Vagisil Satin],SBD
1545174,hydrocortisone acetate 100 MG/ML Rectal Foam [Cortifoam],SBD
1115730,hydrocortisone acetate 18.5 MG/ML / pramoxine hydrochloride 11.5 MG/ML Rectal Cream [Procort 1.85/1.15],SBD
1436949,hydrocortisone acetate 19 MG/ML / iodoquinol 10 MG/ML Topical Cream [Vytone],SBD
1012327,hydrocortisone acetate 20 MG/ML / lidocaine hydrochloride 20 MG/ML Rectal Cream [Ana-Lex],SBD
1291101,hydrocortisone acetate 25 MG Rectal Suppository [Anucort-HC],SBD
1291103,hydrocortisone acetate 25 MG Rectal Suppository [Anusol HC],SBD
1674197,hydrocortisone acetate 25 MG Rectal Suppository [Hemmorex],SBD
1291383,hydrocortisone acetate 25 MG Rectal Suppository [Proctosol],SBD
1362211,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Rectal Cream [Analpram HC],SBD
1234509,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Cream [Pramosone],SBD
1360956,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Analpram HC],SBD
1234514,hydrocortisone acetate 25 MG/ML / pramoxine hydrochloride 10 MG/ML Topical Lotion [Pramosone],SBD
1809845,hydrocortisone acetate 25 MG/ML Topical Cream [MiCort-HC],SBD
1674200,hydrocortisone acetate 30 MG Rectal Suppository [Hemmorex],SBD
1291090,hydrocortisone acetate 30 MG Rectal Suppository [Hemril],SBD
1291092,hydrocortisone acetate 30 MG Rectal Suppository [Proctocort],SBD
1542806,hydrocortisone acetate 5 MG/ML / neomycin 3.5 MG/ML / polymyxin B 10000 UNT/ML Topical Cream [Cortisporin],SBD
1370772,hydrocortisone butyrate 1 MG/ML Topical Cream [Locoid],SBD
2742561,hydrocortisone butyrate 1 MG/ML Topical Lotion [Evesse],SBD
1370765,hydrocortisone butyrate 1 MG/ML Topical Lotion [Locoid],SBD
1370748,hydrocortisone probutate 1 MG/ML Topical Cream [Pandel],SBD
1370752,hydrocortisone valerate 0.002 MG/MG Topical Ointment [Westcort],SBD
213500,hydrogen peroxide 0.015 MG/MG Oral Gel [Peroxyl],SBD
2743349,hydrogen peroxide 0.017 MG/MG Oral Gel [Periogel],SBD
1356073,hydrogen peroxide 10 MG/ML Topical Solution [ActiveOxy],SBD
1120017,hydrogen peroxide 10 MG/ML Topical Solution [Oxycide],SBD
996697,hydrogen peroxide 10 MG/ML Topical Solution [Teat Dip-HP10],SBD
1866540,hydrogen peroxide 15 MG/ML Mouthwash [Perox-A-Mint],SBD
1038750,hydrogen peroxide 15 MG/ML Mouthwash [Peroxi-Fresh],SBD
1727009,hydrogen peroxide 15 MG/ML Mouthwash [Peroxyl],SBD
213499,hydrogen peroxide 15 MG/ML Mucous Membrane Topical Solution [Peroxyl],SBD
2480895,hydrogen peroxide 15 MG/ML Oral Solution [Peroxy Shield],SBD
2530808,hydrogen peroxide 26.5 MG/ML Mouthwash [Preop],SBD
1993067,hydrogen peroxide 400 MG/ML Topical Solution [Eskata],SBD
991326,hydrogen peroxide 5 MG/ML / lactic acid 17 MG/ML Topical Solution [Pur-Oxy],SBD
1546204,hydrogen peroxide 5 MG/ML / lactic acid 17 MG/ML Topical Spray [Astri-UC],SBD
1248590,hydrogen peroxide 5 MG/ML Topical Solution [ActiveOxy],SBD
1437678,hydrogen peroxide 5 MG/ML Topical Solution [Oxycide],SBD
897658,hydromorphone hydrochloride 1 MG/ML Oral Solution [Dilaudid],SBD
897698,hydromorphone hydrochloride 2 MG Oral Tablet [Dilaudid],SBD
897704,hydromorphone hydrochloride 4 MG Oral Tablet [Dilaudid],SBD
897712,hydromorphone hydrochloride 8 MG Oral Tablet [Dilaudid],SBD
404047,hydroquinone 40 MG/ML Topical Cream [EpiQuin Micro],SBD
206612,hydroquinone 40 MG/ML Topical Cream [Lustra],SBD
688211,hydroquinone 40 MG/ML Topical Cream [Remergent HQ],SBD
1241492,hydroquinone 40 MG/ML Topical Lotion [Neova Complex HQ Plus],SBD
700499,hydroxocobalamin 5000 MG Injection [Cyanokit],SBD
979094,hydroxychloroquine sulfate 200 MG Oral Tablet [Plaquenil],SBD
2665282,hydroxychloroquine sulfate 200 MG Oral Tablet [Sovuna],SBD
2665284,hydroxychloroquine sulfate 300 MG Oral Tablet [Sovuna],SBD
1376477,hydroxyethyl starch 130-0.4 60 MG/ML Injectable Solution [VetStarch],SBD
754512,hydroxypropylcellulose 5 MG Drug Implant [Lacrisert],SBD
1999314,hydroxyurea 100 MG Oral Tablet [Siklos],SBD
2696079,hydroxyurea 100 MG/ML Oral Solution [Xromi],SBD
1999316,hydroxyurea 1000 MG Oral Tablet [Siklos],SBD
213282,hydroxyurea 200 MG Oral Capsule [Droxia],SBD
213283,hydroxyurea 300 MG Oral Capsule [Droxia],SBD
213284,hydroxyurea 400 MG Oral Capsule [Droxia],SBD
105602,hydroxyurea 500 MG Oral Capsule [Hydrea],SBD
995255,hydroxyzine pamoate 25 MG Oral Capsule [Vistaril],SBD
995280,hydroxyzine pamoate 50 MG Oral Capsule [Vistaril],SBD
998728,hyoscyamine sulfate 0.0625 MG / phenyltoloxamine citrate 15 MG Oral Capsule [Digex],SBD
1087367,"hyoscyamine sulfate 0.12 MG / methenamine 118 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule [Uribel]",SBD
1101637,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10 MG / phenyl salicylate 36 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule [Ustell]",SBD
2640308,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Capsule [Urimar Reformulated Oct 2013]",SBD
1440875,"hyoscyamine sulfate 0.12 MG / methenamine 120 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urimar Reformulated Oct 2013]",SBD
1048340,"hyoscyamine sulfate 0.12 MG / methenamine 81 MG / methylene blue 10.8 MG / phenyl salicylate 32.4 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urelle]",SBD
1047791,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Phosphasal]",SBD
1087457,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Uretron DS]",SBD
1547952,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urin DS]",SBD
1047795,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / phenyl salicylate 36.2 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Utira]",SBD
1597581,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Uro-Blue]",SBD
1251290,"hyoscyamine sulfate 0.12 MG / methenamine 81.6 MG / methylene blue 10.8 MG / sodium phosphate, monobasic 40.8 MG Oral Tablet [Urogesic Blue Reformulated Apr 2012]",SBD
1048056,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet [Anaspaz],SBD
1048058,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet [Ed Spaz],SBD
1242705,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet [Nulev],SBD
1146688,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet [Oscimin],SBD
1046986,hyoscyamine sulfate 0.125 MG Disintegrating Oral Tablet [Symax],SBD
2743192,hyoscyamine sulfate 0.125 MG Oral Tablet [Digenyx],SBD
1047907,hyoscyamine sulfate 0.125 MG Oral Tablet [Levsin],SBD
1149355,hyoscyamine sulfate 0.125 MG Oral Tablet [Oscimin],SBD
1047908,hyoscyamine sulfate 0.125 MG Sublingual Tablet [Levsin],SBD
1652363,hyoscyamine sulfate 0.125 MG Sublingual Tablet [Oscimin],SBD
1046984,hyoscyamine sulfate 0.125 MG Sublingual Tablet [Symax],SBD
849831,Hyponatremia tolvaptan 15 MG Oral Tablet [Samsca],SBD
849835,Hyponatremia tolvaptan 30 MG Oral Tablet [Samsca],SBD
793204,hypromellose 0.003 MG/MG Ophthalmic Gel [GenTeal],SBD
1039751,hypromellose 2 MG/ML Ophthalmic Solution [GenTeal],SBD
206638,hypromellose 25 MG/ML Ophthalmic Solution [Goniosoft],SBD
998019,hypromellose 25 MG/ML Ophthalmic Solution [Goniovisc],SBD
730063,hypromellose 3 MG/ML Ophthalmic Solution [GenTeal],SBD
211609,hypromellose 5 MG/ML Ophthalmic Solution [Isopto Alkaline],SBD
904934,ibandronic acid 150 MG Oral Tablet [Boniva],SBD
2560226,ibrexafungerp 150 MG Oral Tablet [Brexafemme],SBD
1442992,ibrutinib 140 MG Oral Capsule [Imbruvica],SBD
2000019,ibrutinib 140 MG Oral Tablet [Imbruvica],SBD
2000023,ibrutinib 280 MG Oral Tablet [Imbruvica],SBD
2000027,ibrutinib 420 MG Oral Tablet [Imbruvica],SBD
1994362,ibrutinib 70 MG Oral Capsule [Imbruvica],SBD
2611540,ibrutinib 70 MG/ML Oral Suspension [Imbruvica],SBD
731536,ibuprofen 100 MG Chewable Tablet [Advil],SBD
792242,ibuprofen 100 MG Chewable Tablet [Motrin],SBD
731535,ibuprofen 100 MG Oral Tablet [Advil],SBD
206878,ibuprofen 20 MG/ML Oral Suspension [Advil],SBD
544393,ibuprofen 20 MG/ML Oral Suspension [Motrin],SBD
731533,ibuprofen 200 MG Oral Capsule [Advil],SBD
606990,ibuprofen 200 MG Oral Capsule [Motrin],SBD
2673691,ibuprofen 200 MG Oral Capsule [Proprinal],SBD
644386,ibuprofen 200 MG Oral Capsule [Wal-Profen],SBD
900434,ibuprofen 200 MG Oral Tablet [Addaprin],SBD
153008,ibuprofen 200 MG Oral Tablet [Advil],SBD
1101919,ibuprofen 200 MG Oral Tablet [Counteract IB],SBD
206886,ibuprofen 200 MG Oral Tablet [Genpril],SBD
850424,ibuprofen 200 MG Oral Tablet [Ibuprohm],SBD
201126,ibuprofen 200 MG Oral Tablet [Motrin],SBD
1300267,ibuprofen 200 MG Oral Tablet [Proprinal],SBD
643102,ibuprofen 200 MG Oral Tablet [Wal-Profen],SBD
731531,ibuprofen 40 MG/ML Oral Suspension [Advil],SBD
854762,ibuprofen 40 MG/ML Oral Suspension [Motrin],SBD
206905,ibuprofen 400 MG Oral Tablet [Ibu],SBD
206913,ibuprofen 600 MG Oral Tablet [Ibu],SBD
206917,ibuprofen 800 MG Oral Tablet [Ibu],SBD
541713,ibuprofen 800 MG Oral Tablet [Samson 8],SBD
1304985,icosapent ethyl 1000 MG Oral Capsule [Vascepa],SBD
1811182,icosapent ethyl 500 MG Oral Capsule [Vascepa],SBD
2739042,icotrokinra 200 MG Oral Tablet [Icotyde],SBD
1544471,idelalisib 100 MG Oral Tablet [Zydelig],SBD
1544475,idelalisib 150 MG Oral Tablet [Zydelig],SBD
1791595,ifosfamide 1000 MG Injection [Ifex],SBD
1791591,ifosfamide 3000 MG Injection [Ifex],SBD
848726,iloperidone 1 MG Oral Tablet [Fanapt],SBD
848730,iloperidone 10 MG Oral Tablet [Fanapt],SBD
848734,iloperidone 12 MG Oral Tablet [Fanapt],SBD
848738,iloperidone 2 MG Oral Tablet [Fanapt],SBD
848742,iloperidone 4 MG Oral Tablet [Fanapt],SBD
848746,iloperidone 6 MG Oral Tablet [Fanapt],SBD
848750,iloperidone 8 MG Oral Tablet [Fanapt],SBD
582595,iloprost 0.01 MG/ML Inhalation Solution [Ventavis],SBD
861966,iloprost 0.02 MG/ML Inhalation Solution [Ventavis],SBD
2693425,ilunocitinib 15 MG Oral Tablet [Zenrelia],SBD
2693429,ilunocitinib 4.8 MG Oral Tablet [Zenrelia],SBD
2693433,ilunocitinib 6.4 MG Oral Tablet [Zenrelia],SBD
2693437,ilunocitinib 8.5 MG Oral Tablet [Zenrelia],SBD
404588,imatinib 100 MG Oral Tablet [Gleevec],SBD
404589,imatinib 400 MG Oral Tablet [Gleevec],SBD
2699837,imatinib 80 MG/ML Oral Solution [Imkeldi],SBD
2685250,imetelstat 188 MG Injection [Rytelo],SBD
2685246,imetelstat 47 MG Injection [Rytelo],SBD
1293402,imidacloprid 100 MG/ML / moxidectin 10 MG/ML Topical Solution [Advantage Multi],SBD
2470935,imidacloprid 100 MG/ML / moxidectin 10 MG/ML Topical Solution [Imoxi],SBD
2598118,imidacloprid 100 MG/ML / moxidectin 10 MG/ML Topical Solution [Midamox],SBD
2591412,imidacloprid 100 MG/ML / moxidectin 10 MG/ML Topical Solution [Parasedge Multi],SBD
1251587,imidacloprid 100 MG/ML / moxidectin 25 MG/ML Topical Solution [Advantage Multi],SBD
2468057,imidacloprid 100 MG/ML / moxidectin 25 MG/ML Topical Solution [Imoxi],SBD
2595227,imidacloprid 100 MG/ML / moxidectin 25 MG/ML Topical Solution [Midamox],SBD
2591414,imidacloprid 100 MG/ML / moxidectin 25 MG/ML Topical Solution [Parasedge Multi],SBD
1942532,imidacloprid 37.5 MG Chewable Tablet [Advantus],SBD
1942536,imidacloprid 7.5 MG Chewable Tablet [Advantus],SBD
1740259,imidocarb dipropionate 120 MG/ML Injectable Solution [Imizol],SBD
1726268,imiglucerase 400 UNT Injection [Cerezyme],SBD
1248442,imiquimod 25 MG/ML Topical Cream [Zyclara],SBD
967021,imiquimod 37.5 MG/ML Topical Cream [Zyclara],SBD
2725923,imlunestrant 200 MG Oral Tablet [Inluriyo],SBD
1809738,"immunoglobulin G, human 10000 MG Injection [Gammagard]",SBD
1809730,"immunoglobulin G, human 5000 MG Injection [Gammagard]",SBD
2695433,inavolisib 3 MG Oral Tablet [Itovebi],SBD
2695437,inavolisib 9 MG Oral Tablet [Itovebi],SBD
1732161,incobotulinumtoxinA 100 UNT Injection [Xeomin],SBD
1732165,incobotulinumtoxinA 200 UNT Injection [Xeomin],SBD
1732157,incobotulinumtoxinA 50 UNT Injection [Xeomin],SBD
1491527,indomethacin 20 MG Oral Capsule [Tivorbex],SBD
1491531,indomethacin 40 MG Oral Capsule [Tivorbex],SBD
206971,indomethacin 5 MG/ML Oral Suspension [Indocin],SBD
206969,indomethacin 50 MG Rectal Suppository [Indocin],SBD
2551011,infigratinib 100 MG Oral Capsule [Truseltiq],SBD
2551206,infigratinib 25 MG Oral Capsule [Truseltiq],SBD
213361,infliximab 100 MG Injection [Remicade],SBD
1927290,infliximab-abda 100 MG Injection [Renflexis],SBD
2266530,infliximab-axxq 100 MG Injection [Avsola],SBD
1790546,infliximab-dyyb 100 MG Injection [Inflectra],SBD
2743209,influenza A virus A/Astrakhan/3212/2020 (H5N8) antigen 0.0075 MG/ML Injectable Suspension [Arepanrix],SBD
2675678,influenza A virus A/California/122/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2024 Southern Hemisphere],SBD
2688053,influenza A virus A/California/122/2022 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension [Fluzone 2024-2025],SBD
2718406,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML Injectable Suspension [Afluria 2025-2026],SBD
2719474,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2025-2026],SBD
2719216,influenza A virus A/Croatia/10136RV/2023 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML Injectable Suspension [Fluzone 2025-2026],SBD
2605739,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Delaware/55/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension [Flucelvax Quadrivalent 2022-2023],SBD
2641884,influenza A virus A/Darwin/11/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Singapore/INFTT-16-0610/2016 antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension [Flucelvax Quadrivalent 2023-2024],SBD
2605561,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Afluria Quadrivalent 2022-2023],SBD
2642356,influenza A virus A/Darwin/6/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Austria/1359417/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Afluria Quadrivalent 2023-2024],SBD
2605552,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/2570/2019 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2022-2023],SBD
2642199,influenza A virus A/Darwin/9/2021 (H3N2) antigen 0.03 MG/ML / influenza A virus A/Victoria/4897/2022 (H1N1) antigen 0.03 MG/ML / influenza B virus B/Michigan/01/2021 antigen 0.03 MG/ML / influenza B virus B/Phuket/3073/2013 antigen 0.03 MG/ML Injectable Suspension [Fluzone Quadrivalent 2023-2024],SBD
2688136,influenza A virus A/Georgia/12/2022 (H1N1) antigen 0.03 MG/ML / influenza A virus A/Sydney/1304/2022 (H3N2) antigen 0.03 MG/ML / influenza B virus B/Singapore/WUH4618/2021 antigen 0.03 MG/ML Injectable Suspension [Flucelvax 2024-2025],SBD
